TRAN_DATE|TRAN_ID|TRAN_TYPE|TRAN_SUB_TYPE|PART_TRAN_TYPE|ACID|TRAN_AMT|balance|channel|CIF_ID|ACCT_OPN_DATE|LIEN_AMT|customer_age
19/05/2026 18:30|62aaaf868b7819bdf4d224df94d754e7705af43698e06e728c2f11933f42a018|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.48|169465.13|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|3b2dc9c499b2ff42cd763d9cf3189af2a246986de2f9b8b95e34a1f07eee8ac4|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.47|125018.85|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|4debe1ffe380c391299689d1ed07a398301345403359bbd0d8ad1e5e4a7cebc2|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.47|176794.14|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|520141ceee764846e6ec1156fb6382572c497019d51cedbdb67611d7e68a93ca|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|4999.17|162451.02|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|82b2f0f94bbc640e20713d9c0413b3522119cc456c857644fe4d00b2d02e5b2a|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.69|171569.24|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|22c8ec7d1c1edee1ea1904bb696d20d790b45a5f421a320e6a41d1b74b7b3e4d|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.81|110656.16|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|5900fcb311c7e835c5cd8cd94b88fd0bb0611bb9da801756515915b27a12f5ea|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|199.32|156976.76|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|5db519a81edb855f4d8b1a77b72a5b9fbc9cf3773aace748843b7a8e6e57615c|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.63|97293.08|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|9ea191c9c0d2f5d366d5b9feb5dd4dec705cb029af56f5b3c25015d8ce394135|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.92|109777.81|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|edf281e1a5001ddfe705c67a39145d90df6bbed957f2ff1a10d6ecc8b3ace49d|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.04|127167.72|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|99cc8f8e21f0ccafe4dc8764762e2dfd06cb13c1a45dc76814e6500883254973|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|399.54|107923.96|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|993c1d310b3ff5521c24ab458cf88fcf8e1c94f04d664799e617379304a0b82f|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.73|119451.48|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|482587c43ff1a6fa593eb36300db56fa7f9033d2ba34d6bd3353ceaa878e1ceb|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1899.83|164898.97|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d5082eacccfa606819795517626c76b12b890d25491baafe2c54b74f8c812aa2|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.83|155315.69|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|497e24924d38188fc10d90cec6097241086da36f037f5da018e6d5bf5fbf301f|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.09|145801.93|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|6cb0ef29ec8e4706483bea114f670c6bd4d1fbed4380193b1ef204c26ace2c9e|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.59|165721.91|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|e7d42536cc73f3ee15e28881f9cf1ae780ed840c779a971c72b2a5005c3e755b|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.43|99929.99|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d266b3e3f2fda6c1375d8d39e6b70127da09d738a282117fa2ebec471a0b48e3|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.11|114671.77|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|c9ee38cc1daa758bb6a866370557304bfb1c4f138ced4f47b628efd5adb6b012|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.24|131423.7|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|ca4e1182979e499061114fe286473a2c1affefad31ca6bc7b2cb5a7d55e5ec2d|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|556.99|140649.58|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|170736178a60d4d3e3edbc4622f7d5187b221577ab9a2ee19f6440671565765a|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.91|107741.23|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|b88bc6e6db066c5c96e4d1b0e641b2573df4212bf67596fafcaa115be4902a5e|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.21|138050.09|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|5c4fe8937f7adfd52b7484dc6a434776d383e5287b9499ff8f7d502a58669251|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|4999.25|149354.31|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|9f15b5fbdcbb9856d2222b0158740dfc1ec3a8e6abd917aa4d0cd482205b3c21|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.84|94529.87|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|6d20092e33d382f4096b7423f2974e94d29a2e6965882758c07c38867bc7fd28|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.28|133948.07|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|15b86ec7d975304201bd5f552e28c0783f016df41817c3d19783e688deb4f6b3|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.51|117304.86|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|76309dbd840fa7d6edf17ac8c17f839f81a7a902134aab22141a74221832ba09|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.27|101774.56|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d75bee9f091a0996e6e343d1a8ad20b4da50e71e3f834e9b11ed79e7cf638920|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.01|118853.58|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|571d22d4fde34902791c40443ec3414d99737cf07c02c66b5f37dc21f77f6951|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.26|139780.86|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|c4642ceddbb7978ef52c36bc9da4ea33361ed36d8d86805ed3a62a3ce8b67471|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.31|125846.67|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|9e9c5ae007ea5a3eb2c9bc775b82ebda7dd683c41d346bceae8bb37318fa76be|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.24|147881.01|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|018af0d2b18f4a69d3db73c1106c7e2e1e051a3873364bf724c635e12e990617|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1024.98|127776.25|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|1dc46e727f981cab2cfb9ddb76e73e4319c6b85e757de64159faa54fe01642cf|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|649.99|151345.35|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|024963d8e494f7514b0c70f4a9061c0c02a9d49cc8c70e0620a64cb4ef2c3641|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.23|97000.03|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d1a8e098f359b878f114966f8aa7bed31404e0328f452fcc0542d066d7962875|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|799.38|156855.84|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|714c047f0ef3216ccbccb7f31e8b4ddf299cb3ffc8389350462aff63db761eb1|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.43|149226.01|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|1da64daf2f63457c49b92515ae6e97796428ed05a1d627258c2890e7cb6c2ab6|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.37|114475.26|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|ed94005deccff60361759beb6724274f22c17b060df50686452ed774fc4dc109|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1999.96|157651.89|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|e43883625268a9be0f492d8f900921fa347ec1602ca4175e42f4c05123177ae7|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.4|137692.19|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|6bca65a5afb6eb21c1c95ff0a56ee223b562ff226ea6b5150f77351759ded652|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.08|145023.88|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|87c576e82c47ec68a0c46a70d33be6222279b31089318bc2675c4c60ef331cc2|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.17|141779.03|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|3a53ff439d37ecac8108e27d3c681ff5ec80c46c52f67b0e6b86e2896cc680ba|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1199.82|130337.54|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|49b64676926c499014ab5c878f6863cd0365649a34ef7bd9fc206bf171e6c2a5|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.81|112012.14|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|693fe77510baf9e12aa01e3a9d10ad356cb1a8cce265918a7059d7b40af24879|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.46|98772.09|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|0e4384e055f0f2a3008ce8550d61cf852bb87ca48692b157771203dc63ba9c8b|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.47|136259.81|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|f65ee1101b9475aa170b782e041ba96242cd5035215440687537bb093c0de18e|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.57|114716.85|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|4b558292aa1212c8b59e691c8545d24122cfbdb0249e6c875310050d5f8ac113|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.16|152160.67|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|7c1b4993080626a36b8a311763fd38fd6f7587af493e0735e848bf597d6a2310|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.23|111145.8|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|78186818bd727f013ed4bf7a4ed8369bff090edd6cbecaa6f9e9edbca66bd867|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.95|107323.65|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|77cc9874ea9f868191d96d0309941f8d0dd523791cb9287159dd01911e340ea3|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.58|104713.72|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|e1c2b7be6b377b43ebf534db8b6c2ff9c0ed5435078ae6cf7f5190594e4a9cc3|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.26|102773.82|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|a7265e898d22e52d50471d62d688e1cb5a7f8219c03bfcadd482df33529dad56|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.93|137349.05|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|516954b0817206fad801cdcebe8ff873dab3f86b98a8ebbb59021a1a77e03230|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.58|101518.75|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|9cfab41fc909b8aad9d649a486793386b1d19f94c397f5ff5a8c22278db9167b|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.79|154641.66|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|86aec5011c41252f1e00045bcd5ae669ff6d02c0bf7b4493ed48589f9abdb492|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|799.45|114877.83|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|ebba7f8b952306be7434086540c4de4c5ce357d2c8d29dc4e9d453c820d8d411|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.81|151963.34|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d721772919a10b2314faed70401b2e84b1aa04b4153734743cfb8798dde68520|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.14|141606.53|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d508a821c5b12076130a216ae9339bec2c7f3393a923bd602b886aad286e98e4|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.27|156649.56|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|ea34f9db56a0d01c4c5be395e377386fffb4e0b2fa94f0f828746062383b1417|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.96|157739.65|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|e4ad097deca8c8d63641405b80b7cd78279604ecc4f0ad667b103113781f3d2b|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.55|146522.55|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|847c4dc640a1fc49435b5d001e6b10048d41f7df7b6b586b780e6efe5a199066|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.8|99027.29|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|067b61bad3f81ee2b99f27b7e642d25cf0d9a7c6b5a7a8302f8c538847f51eda|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.64|148164.28|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|099d4aab2971a1cd2c12a4b89a6fab97052fdafe79b2ffe5d622d9435acaaca7|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.97|122932.56|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|edee06c28c191d6b229104fb1db0237b376c0195c36904940c37e97ed5eb92ce|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.22|114062.28|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d28b4c76ae03378ddfef413116119656b8a7e7fd5f1601cc1d60d0747e9ef389|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.62|129991.29|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|8d07df60884262dc65eea7ff7efbd0a81fc756492e3388351eb4f97fb5333e22|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.32|122654.72|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|143ed08582e1594e432d80a8e2f985a05bcf948e708ffa105df483fb4b0664e7|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.15|162567.6|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|1272b4df52cd63b610d293f084debf2592b1e61d9e832a4968b5d995bbdabe9f|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.13|136936.13|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|73f3072801ac47606ebbec421866860e8f0130e1f7711a4a6cbc6a31f96d0514|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.34|148011.25|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|ef391595d74dcb25fb363c6d5ce9cd4e041e3390aa6c1edf17470b41a30cce5f|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.03|120813.74|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|d2fb852ffd24788203f9c728c47a5f355af3a69b8b09702fa716f7c518c84c4c|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|499.09|152871.84|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|3d2a8163293c32e7636560c8a4e238e321796fe280360aefeea19147f98f78b2|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.39|150850.97|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|300a68dfafcb95c1f659b45f75cf06a509c7678524d5c09c3ab48f3752936402|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.72|116253.38|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|07c6ca2ff225d4c2ba14f9a6f1f184ef726b5296fc09d186d4d0d634f903c3f0|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|999.26|152223.71|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|5eb420e7578b57017dd99c0f3c136b77c1b1c00ea1052ad9632c929538d48a0a|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|299.82|103554.09|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
19/05/2026 18:30|5c0bf1031d4a6c63ed02c9e9722c8dc3912cc18ca1d19a82a493124509f1d25c|T|CI|C|b8b3e9f99fe9b06df960183437f9605e5f2c597c087d8ace6e147be330f6a3a9|1998.17|99630.56|UPI|69028f84e8c4515f78a4f7445a3d0f086908fcfc1c5d53a2258d36dff29bca7c|28/01/2025 18:30|92993.72|30
